scores
46
42
43
65
43
42
43
52
51
51
59
42
43
61
50
65
52
63
76
90
80
43
54
83
50
51
44
69
49
42
43
42
43
43
43
49
52
49
42
43
55
43
54
42
43
57
49
43
42
43
78
43
65
50
42
43
49
55
61
62
42
42
51
59
42
51
98
42
43
61
88
70
43
42
70
87
62
62
52
49
43
43
42
67
54
59
43
43
51
42
43
43
43
58
43
42
55
79
52
43
43
43
43
50
55
43
53
62
52
70
43
94
55
59
72
42
87
50
64
51
58
121
62
42
42
42
66
51
44
82
84
76
43
59
44
44
98
43
42
61
42
43
58
99
51
51
43
42
43
43
51
53
56
60
42
43
50
58
44
42
42
83
51
70
76
73
52
77
63
43
42
73
43
77
42
51
123
68
52
43
53
43
100
68
76
42
42
73
66
51
43
77
76
68
51
51
43
52
67
43
60
48
42
60
43
42
77
105
53
116
43
83
84
43
109
51
85
105
52
81
61
51
42
56
61
52
43
43
53
43
69
66
68
43
42
43
53
86
66
52
42
55
68
96
66
61
61
50
49
42
63
42
114
62
63
43
42
81
52
66
79
51
53
42
93
42
42
51
51
80
63
42
99
62
50
100
77
42
110
51
52
93
60
42
43
51
43
65
59
42
51
62
116
43
73
52
43
43
121
56
42
50
51
100
92
50
52
114
96
42
64
93
88
65
42
67
160
74
42
42
42
42
77
43
43
53
43
62
59
53
42
125
43
111
61
43
42
68
111
50
43
68
63
58
74
62
75
211
52
66
72
60
43
58
43
53
104
81
56
51
43
72
90
43
81
135
51
43
52
53
42
67
52
43
75
72
51
43
43
57
43
72
44
79
42
119
62
43
68
90
53
53
44
155
68
55
53
103
84
85
43
43
42
52
67
124
82
83
42
97
99
43
92
149
100
52
94
55
73
52
62
58
51
51
90
86
57
58
90
59
53
52
43
43
102
47
42
42
71
42
43
52
53
60
79
97
68
71
57
52
42
58
50
43
43
50
58
100
42
42
52
52
49
79
51
93
43
42
75
42
120
66
53
76
43
130
42
42
60
59
88
59
109
56
68
61
77
124
77
88
80
75
42
42
69
107
120
53
43
69
100
55
118
43
85
42
68
42
51
52
58
80
42
42
60
42
42
68
57
100
51
43
78
58
69
43
43
66
74
52
50
85
58
86
43
131
100
100
64
61
53
100
42
52
51
90
73
74
43
140
63
200
60
51
43
52
51
42
43
100
88
98
118
89
59
103
42
85
43
92
51
79
72
43
42
57
102
116
124
58
99
52
144
70
44
63
43
51
43
62
73
121
42
154
73
59
73
126
155
99
54
42
81
51
43
42
66
58
52
59
59
52
82
60
43
60
52
95
53
186
96
43
52
57
62
187
100
44
126
43
111
92
43
152
55
52
71
127
86
94
53
53
74
185
86
191
42
92
63
52
70
55
100
51
52
136
96
154
43
42
130
51
43
89
75
66
97
43
52
79
69
75
43
90
96
52
43
121
62
59
62
174
74
42
42
126
83
88
77
90
106
60
65
51
53
43
43
90
84
53
43
56
65
72
43
73
74
58
43
82
43
43
135
64
66
94
77
127
42
42
96
79
43
185
88
50
51
123
75
205
42
43
70
53
51
106
236
53
62
91
42
51
155
190
70
87
74
63
51
187
97
52
53
127
50
100
42
94
61
54
58
43
43
53
57
43
43
55
85
42
92
74
60
172
52
42
85
64
230
52
69
43
43
70
186
42
113
100
60
86
400
118
79
44
61
58
114
43
60
91
56
86
98
87
64
87
93
68
61
93
120
250
60
137
81
112
327
283
64
84
69
76
97
130
59
42
104
43
168
140
43
177
57
43
96
42
185
43
115
146
146
80
261
322
127
162
76
43
79
63
58
74
99
282
92
175
42
125
163
92
92
61
60
51
44
80
44
142
51
190
72
65
202
53
68
220
61
196
147
115
118
100
245
64
244
59
52
53
67
169
250
58
52
51
66
112
77
87
172
135
78
43
95
42
72
100
42
117
137
42
64
67
68
52
226
75
87
53
52
150
167
52
76
42
100
52
42
127
122
97
68
159
88
71
89
110
255
155
113
100
61
59
110
170
42
42
64
123
190
143
375
62
96
42
43
126
53
74
42
81
69
77
42
64
159
44
123
73
149
57
242
167
99
94
43
100
539
42
98
154
216
117
363
42
58
53
578
57
78
134
239
180
167
87
174
75
57
101
84
54
253
228
123
51
142
83
89
62
77
61
100
86
51
64
318
263
106
52
120
51
100
124
85
42
94
89
100
138
246
112
264
196
74
100
300
80
74
77
200
299
458
209
199
449
51
372
127
198
43
87
42
384
85
42
42
62
245
391
42
300
49
163
256
56
222
200
100
42
156
100
80
63
168
50
42
42
50
154
65
103
403
57
128
150
113
91
59
122
57
60
122
70
85
121
57
304
59
89
399
42
43
701
58
57
258
52
533
374
265
43
119
479
130
712
71
289
459
529
199
85
145
213
130
141
121
290
63
256
42
363
303
128
400
608
59
300
504
471
151
187
230
174
314
58
334
736
50
636
742
125
50
97
592
293
122
246
128
60
73
1600
192
464
165
300
84
43
424
664
165
583
51
42
200
79
127
193
94
198
300
100
392
105
215
77
195
88
50
44
52
52
42
85
73
66
43
83
63
43
62
43
129
44
42
43
180
80
53
200
43
146
65
43
42
42
73
42
66
49
132
99
52
43
91
83
105
85
200
144
333
1269
326
1181
242
324
60
357
42
131
404
390
374
269
218
165
136
103
161
129
63
84
64
347
72
580
58
244
80
61
62
42
121
69
63
44
42
170
1368
575
191
51
473
53
710
100
90
235
183
110
393
157
129
375
372
142
113
275
541
197
87
368
136
731
580
81
100
42
43
274
371
846
984
606
416
275
86
852
243
159
248
246
187
65
108
100
344
761
621
160
211
819
251
252
65
152
43
70
200
104
342
261
218
172
354
840
55
52
180
78
356
100
52
1197
977
293
73
567
339
237
73
234
1089
92
152
83
60
85
185
143
248
131
114
60
440
429
42
195
332
257
313
564
148
399
684
210
123
600
548
2107
316
100
180
120
69
99
50
50
424
183
676
52
52
499
81
660
66
139
60
172
212
258
82
200
283
400
67
136
196
165
76
58
334
126
394
271
61
155
172
269
68
200
785
304
151
277
179
518
428
124
131
117
75
42
64
296
385
141
200
61
113
100
388
352
838
90
152
170
58
199
294
76
159
157
51
78
195
54
386
59
321
950
164
430
328
130
100
225
753
42
84
88
154
240
203
691
213
130
226
42
84
191
187
42
86
140
497
502
121
184
64
500
63
128
66
648
585
43
108
495
95
642
133
189
300
341
171
125
98
431
156
700
