loss
5.441396713256836
1.2655422687530518
0.3361686170101166
0.32950133085250854
0.3701998293399811
0.599474310874939
0.11828255653381348
0.06205032020807266
0.02930590882897377
0.2116679847240448
0.34002357721328735
0.22937355935573578
0.05553251877427101
0.013763573952019215
0.016817938536405563
0.046876125037670135
0.022827353328466415
0.009708695113658905
0.002989663276821375
0.007640627678483725
0.027413535863161087
0.0205654539167881
0.011021684855222702
0.005796200595796108
0.010746890679001808
0.016550440341234207
0.0073585533536970615
0.008737089112401009
0.005941308569163084
0.00813458301126957
0.009718809276819229
0.007339896634221077
0.0047703031450510025
0.011815136298537254
0.006561120040714741
0.012297853827476501
0.006018857937306166
0.008091517724096775
0.005992575082927942
0.0064582014456391335
0.005607976578176022
0.006992494687438011
0.008103864267468452
0.0055207377299666405
0.004407638218253851
0.006720541976392269
0.003285399405285716
0.004455632530152798
0.001864359132014215
0.005652976222336292
0.0072706108912825584
0.00216951803304255
0.003546197200194001
0.0027303530368953943
0.0024618185125291348
0.002870250027626753
0.0015712790191173553
0.002815749030560255
0.009154891595244408
0.0008767982944846153
0.0010261196875944734
0.0013964620884507895
0.006237216293811798
0.0027784958947449923
0.0013907412067055702
0.0029489058069884777
0.004469466861337423
0.0016499580815434456
0.0006862104055471718
0.002196374349296093
0.00411903765052557
0.006011028774082661
0.0026840802747756243
0.0013001549523323774
0.002254386432468891
0.00192126608453691
0.0007965062977746129
0.0008938973769545555
0.0008163892198354006
0.001216893084347248
0.0008582824375480413
0.0009711546590551734
0.003373004961758852
0.0016176733188331127
0.0009147358359768987
0.0008263193885795772
0.00103070551995188
0.001642213319428265
0.0009619731572456658
0.00038214842788875103
0.0004999437369406223
0.0011923732236027718
0.0005897379014641047
0.0004937939811497927
0.002142875222489238
0.0002692413399927318
0.00023913400946184993
0.0003847406478598714
0.00046738627133890986
0.00020474815391935408
0.0003767406160477549
0.00025680960970930755
0.00021990275126881897
0.0003105744835920632
0.0003726379363797605
0.0002749810228124261
0.0003113050479441881
0.00027769472217187285
0.00041427157702855766
0.00018039712449535728
0.00017891498282551765
0.00011772253492381424
0.0001435562880942598
0.00014176481636241078
0.00013022488565184176
0.0001172465126728639
0.0008748428081162274
0.00011194574472028762
9.599085751688108e-05
6.8133813329041e-05
4.0620587242301553e-05
3.5062046663369983e-05
8.492158667650074e-05
8.347824041265994e-05
0.0001920807990245521
6.786039739381522e-05
2.1403428036137484e-05
3.7428973882924765e-05
0.00017137837130576372
9.1994421381969e-05
2.1096362615935504e-05
1.2643444279092364e-05
1.6876019799383357e-05
0.00011259831808274612
0.00010656547965481877
0.00010702194413170218
1.4133221156953368e-05
1.0425044820294715e-05
2.9461334634106606e-05
3.92030124203302e-05
3.148266114294529e-05
5.502724161488004e-05
9.287174179917201e-06
8.952820280683227e-06
4.1407776734558865e-05
5.794007302029058e-05
4.75069391541183e-05
2.204476550105028e-05
8.026429895835463e-06
1.1449443263700232e-05
2.240418325527571e-05
2.4479246349073946e-05
1.4581547475245316e-05
8.497247108607553e-06
6.50293986836914e-06
1.26659833767917e-05
1.3484203009284101e-05
9.065080121217761e-06
7.63678690418601e-06
7.997286957106553e-06
5.6922845033113845e-06
1.0124140317202546e-05
1.6016376321204007e-05
3.995352926722262e-06
7.39437336960691e-06
8.963846994447522e-06
6.328837116598152e-06
5.330902240530122e-06
3.056575224036351e-06
5.324128323991317e-06
8.050372343859635e-06
6.467236289608991e-06
2.9290481506905053e-06
5.022704499424435e-06
5.863631486136001e-06
5.458544364955742e-06
1.4485710380540695e-05
1.6142690583365038e-05
4.347656613390427e-06
1.2232082553964574e-05
1.856117341958452e-05
1.1677986549329944e-05
8.699176760273986e-06
9.112841325986665e-06
4.318931132729631e-06
3.84289114663261e-06
7.36992933525471e-06
1.0086869224323891e-05
4.002000878244871e-06
2.7081905500381254e-06
4.084999090991914e-06
3.3795192848629085e-06
1.448165789952327e-06
4.402566446515266e-06
2.388575921941083e-06
2.243960352643626e-06
4.782426003657747e-06
3.126639512629481e-06
1.2795157999789808e-06
2.528676077417913e-06
2.7921039418288274e-06
1.6929375306062866e-06
1.3025859288973152e-06
1.6172748473763932e-06
7.915564310678747e-07
2.9047273528703954e-06
1.0223933486486203e-06
5.975002750346903e-07
8.701066462890594e-07
6.606783244933467e-07
7.10271251591621e-07
4.177420123596676e-06
4.077975006566703e-07
3.0125812600090285e-07
2.9505608267754724e-07
7.423730608024925e-07
5.439170308818575e-06
2.3593327114213025e-07
1.9003758211511013e-07
2.3563657123304438e-06
7.005633051448967e-07
4.3273905703244964e-07
6.091360660320788e-07
2.7487728857522598e-06
4.86516773889889e-06
1.2820931942769676e-06
4.993240168005286e-07
9.545153716317145e-07
3.696348358062096e-06
3.040235014850623e-07
5.587396003647882e-07
1.2203671531096916e-06
7.037039040369564e-07
3.663823690658319e-06
4.1420372554057394e-07
8.96334313438274e-07
3.5479757798384526e-07
3.480347174900089e-07
2.0599009076249786e-07
1.114756287279306e-06
3.3668746368675784e-07
7.689729955018265e-07
9.623545338399708e-07
4.5288675210031215e-07
3.717111667356221e-07
1.4722864989380469e-06
1.1448273085079563e-07
5.162822276361112e-07
9.883849543257384e-07
7.328627020797285e-07
1.1940894637518795e-06
1.1906032568731462e-06
6.222203410288785e-07
4.51266970458164e-07
1.1984147931798361e-06
6.682251978418208e-07
3.362927429861884e-07
5.382327117331442e-07
3.922471933037741e-06
1.0721554417614243e-06
1.0383225799159845e-06
2.0760985535162035e-06
6.443448228310444e-07
1.143307827078388e-06
2.8882655556117243e-07
3.3822860245891206e-07
1.1376898783055367e-06
3.487148489966785e-07
7.552216629846953e-07
9.946556929207873e-07
4.2306339764763834e-07
1.7272723198402673e-06
3.5455713032206404e-07
4.626232055215951e-07
4.4501695128928986e-07
5.378491323426715e-07
8.085430067694688e-07
2.930798075340135e-07
1.3566017287303112e-07
4.6585208224314556e-07
1.094539356927271e-07
2.851963927241741e-07
3.9398463513862225e-07
2.787285211525159e-07
9.79105436726968e-08
5.187045530874457e-07
1.5179313095359248e-07
4.711743031293736e-07
1.4956577842895058e-07
9.429874125999049e-08
4.792574372913805e-07
1.3899932582717156e-07
4.82821974401304e-07
2.4662094233462994e-07
1.1909250474673172e-07
4.397289785629255e-07
2.8049254297002335e-07
5.058990382167394e-08
3.5474513992994616e-07
1.359798602607043e-07
1.728965628444712e-07
2.0378610088300775e-07
2.0294680780352792e-07
4.67012739591155e-08
1.9229611325499718e-07
8.543210583411565e-08
6.100424343458144e-08
6.379616479534889e-08
1.6966922089522996e-07
5.1973756853840314e-08
5.4710511676603346e-08
2.01875991479028e-08
1.1050707371396129e-07
4.4484551153800567e-08
6.219755732672638e-08
5.671233793691499e-08
3.733518383342016e-08
2.323019998584641e-08
2.4330745418410515e-08
1.0513446113691316e-08
2.0436857539607445e-08
6.753452908014879e-08
3.1120066523726564e-08
3.45281989666546e-08
3.465487452558591e-09
1.1542027777977637e-08
3.556502292667574e-08
2.210950356129615e-08
3.4513846003392246e-08
2.1119490156706888e-08
1.5988035784175736e-08
3.096567979810061e-08
2.2616234218730824e-08
1.342053224107076e-08
5.196454821998486e-09
1.1609586181293707e-08
1.3744113402935909e-08
5.825341986565036e-09
2.8814781671826495e-09
3.397104819669039e-09
3.790376013057539e-09
8.070571766438661e-09
8.383324257010827e-09
4.49952608505555e-09
2.8709337129839696e-09
5.287603244141792e-09
2.700915047171293e-09
3.269434500907664e-09
4.938669917464722e-09
1.4355236999108456e-09
1.8281411939824466e-09
2.5001725134643493e-09
1.987444875339861e-09
6.635900717810728e-10
1.2523173609224614e-09
1.6252386103587924e-09
2.2736514893040294e-09
1.1477823136374354e-09
9.057998795469757e-10
1.0002167982747778e-09
3.023700401172391e-09
7.055689366097795e-10
1.6576109374000225e-09
8.97586005521589e-10
6.075708824937465e-10
1.5780869944137521e-09
2.878834948205622e-10
6.72258693157346e-10
2.34052777159377e-10
2.686419975361787e-10
7.797211765137035e-10
2.575006874394603e-10
1.4838690276519628e-09
3.787476998695638e-10
4.6196646508178674e-10
3.1661784305470064e-10
3.438458406890277e-10
4.417302079673391e-10
4.240234829921974e-10
2.1336177269404288e-10
1.2093437362636905e-10
3.1744207262818236e-10
1.2093437362636905e-10
1.7965362530958373e-10
7.821654435247183e-11
1.5472778613911942e-10
7.241851562866941e-11
6.59383658785373e-11
6.284039955062326e-11
2.822844180627726e-10
6.360778570524417e-11
1.20508047984913e-10
5.843503458891064e-11
4.715161594504025e-11
2.1861978893866763e-10
2.966373813251266e-10
3.313971319585107e-11
3.24945403917809e-10
1.745092959026806e-10
1.2391865311656147e-10
7.074163477227557e-11
1.5677983355999459e-09
2.0185098037472926e-10
5.061053798272042e-10
2.4786572794255335e-10
6.077982561691897e-10
3.595346242946107e-10
2.3354118638962973e-10
8.555502972740214e-10
4.862101832259214e-10
3.935554104828043e-10
2.0253310140105896e-09
3.7156269172555767e-09
2.1407515760074602e-09
1.6296723970299354e-09
3.1175773074210156e-10
9.44936573432642e-10
6.772040705982363e-10
2.673914423212409e-10
2.1963160179439e-09
3.291233952040784e-10
2.3753159439365845e-09
3.863931397063425e-10
1.1838494629046181e-09
3.4017091365967644e-09
4.177707069175085e-10
4.883872861682903e-09
2.9194779926910996e-10
1.776470526237972e-09
2.3535733362223255e-09
2.403993448751862e-09
1.0434860087116249e-08
3.964260031352751e-09
2.1879600353713613e-09
3.2866296351130586e-09
2.3752591005177237e-09
2.7154669623996597e-09
3.492914402158931e-09
3.3123512821475742e-09
2.3034090190776624e-09
2.9144189284124877e-09
1.891834244815982e-09
2.162892087653745e-09
2.229313622592599e-09
1.7074626157409512e-09
3.179650320817018e-09
2.5743247533682734e-09
4.2994372506655054e-09
2.147913846783922e-09
4.892712013315759e-09
1.41895384331292e-09
1.5696173250034917e-09
7.451689043591614e-09
9.826180757954717e-09
2.400611265329644e-09
1.9628032532637008e-09
4.110034979021293e-09
4.539288056548685e-09
2.989366976180463e-09
1.011557060337509e-09
4.69157157567679e-10
1.970192897715606e-09
4.027583599963691e-09
6.100151495047612e-10
1.4430270312004723e-09
2.4372752704948653e-09
1.479236289014807e-09
2.4047892566159135e-09
7.171934157668147e-10
1.814873940020334e-08
8.743654689169489e-10
1.0340414746679016e-08
1.015777684187924e-08
4.070358272656449e-09
1.2924090242449893e-08
1.0793598903546808e-08
5.206373998589697e-09
1.432880480933818e-09
5.469900088428403e-09
8.82747031027975e-09
2.004526322707534e-09
4.1235637127101654e-09
1.2236199609105824e-08
3.66310359822819e-09
1.0176137266171281e-08
2.809912302836892e-09
1.210790401273698e-08
5.768811206507962e-09
4.754610927193426e-09
8.849383448250592e-10
3.2594869026070228e-09
2.420591727059218e-09
3.612086629800615e-09
2.9995987915754085e-09
2.602092763481778e-09
2.070663640552084e-09
1.5229488781187683e-09
1.6193268947972683e-09
1.910137825689162e-09
1.0197425126534654e-09
1.3930900877312524e-09
6.524771833937848e-10
8.545271157345269e-10
1.7826948806032306e-09
9.819700608204585e-10
8.75360228747013e-10
1.9196022549294867e-09
9.285940905101597e-10
6.818936526542529e-10
5.366700861486606e-09
1.9622348190750927e-10
4.5536978632299e-09
1.4200224995875033e-08
9.116064347836073e-09
3.80343578854081e-08
3.0233678671720554e-08
2.0740998252222198e-08
2.5697488581499783e-08
1.6197645891224965e-08
4.212182602714165e-09
1.0514042969589354e-08
3.192732833667833e-08
5.834124294779031e-09
1.6219530607486377e-08
5.234426225797506e-09
7.022890713415109e-09
3.523240366121172e-09
2.483261596353259e-09
5.4316444675350795e-09
5.1638266995723825e-09
4.83865392197913e-09
3.179508212269866e-09
6.4420078160765115e-09
8.991690947368625e-09
7.933209644761519e-09
5.897703658774844e-09
1.4367657286129543e-08
2.3579502794746077e-09
1.6457960327898036e-08
8.278780683212972e-08
5.609024356090231e-09
1.9573576537368353e-08
8.1872713053599e-09
1.1396252830309095e-08
5.634802846543607e-09
1.1555329137991066e-08
4.965102107234998e-09
6.1043294863338815e-09
2.5322691499241046e-08
9.944784551407793e-09
2.225090156571241e-08
1.596518472979369e-08
5.384413270803634e-08
1.8817445379681885e-08
4.1736655020940816e-08
1.9134176909574308e-08
1.2587125297613966e-07
1.603825694473926e-08
4.674143383454066e-08
1.0718380849539244e-07
3.4673377058425103e-08
5.442353767648456e-08
4.525506369645882e-08
7.12456085238955e-08
1.7754473446984775e-08
1.621125989004213e-07
3.460613129391277e-08
1.0921615967163234e-07
4.3191505483264336e-08
1.5357727534137666e-08
7.513168043260521e-08
4.8946759534373996e-08
2.802784138111747e-08
8.657991656946251e-09
1.496900381425803e-08
6.830472329966142e-07
9.964055607269984e-07
8.49402681524225e-08
1.18255002234946e-06
7.428255344166246e-08
3.769054615077039e-07
9.382257530887728e-07
5.138135747984052e-07
4.991469495507772e-07
1.6402205460508412e-07
1.0335384104109835e-06
4.6114152496556926e-07
5.776813623015187e-07
2.795295586111024e-07
1.7687352737993933e-07
6.031110615367652e-07
8.073121193774568e-08
2.2725464532413753e-07
4.6603614123341686e-07
1.6126364243973512e-07
7.336292924264853e-07
3.898171314631327e-07
2.1228635205261526e-07
7.130088306439575e-07
5.4770850965724094e-08
1.6778383269411279e-06
4.163796347711468e-07
3.20798380926135e-06
5.691814521924243e-07
1.9288781913928688e-06
1.3678597952093696e-06
1.7588371292731608e-07
6.062360625946894e-06
5.0003136493614875e-06
1.7374363778799307e-06
4.9889704314409755e-06
1.4891916180204134e-06
3.729428499354981e-06
1.1303100109216757e-06
1.2789254242306924e-06
5.428356871561846e-06
3.36797779709741e-06
5.375718501454685e-07
3.433433676036657e-06
