scores
80
105
42
43
111
43
85
91
79
42
58
43
42
42
65
60
42
59
43
72
133
42
42
68
58
67
63
42
43
128
69
69
42
42
59
61
78
42
52
55
94
92
68
43
51
53
68
43
74
42
58
94
62
43
265
43
42
86
66
72
57
124
42
42
43
42
43
43
43
43
43
58
60
52
42
42
42
59
76
43
43
85
100
43
43
42
68
100
52
43
83
43
51
73
42
42
75
42
62
43
53
62
73
42
77
43
43
90
84
55
51
96
83
49
43
89
116
51
43
93
42
42
180
190
42
43
94
73
42
43
43
74
83
67
42
52
43
60
60
43
42
42
43
43
42
42
42
43
67
52
100
120
114
95
79
43
43
95
42
43
43
85
42
108
43
86
72
60
42
43
68
95
59
43
42
70
43
43
82
43
57
129
172
42
42
84
53
81
42
63
52
55
42
57
42
52
170
59
56
64
73
143
42
42
51
50
51
43
42
42
73
42
43
97
42
79
65
43
42
89
42
61
68
42
43
43
149
64
67
42
42
42
79
42
101
42
76
90
156
83
53
214
105
43
138
118
78
42
58
42
93
60
66
146
54
43
68
69
42
58
42
42
64
102
86
91
72
42
65
42
65
92
68
71
56
57
153
48
43
53
74
198
100
77
115
43
157
187
42
42
51
66
56
56
102
43
83
50
142
153
110
52
52
79
42
153
81
92
115
58
90
84
77
43
81
43
100
58
63
72
42
43
42
61
84
57
52
84
42
52
66
52
156
43
50
42
83
53
79
43
51
51
56
77
42
42
52
43
69
43
74
132
42
98
43
43
70
68
43
59
43
58
147
66
42
52
79
136
42
104
111
43
42
66
43
42
42
69
55
43
124
54
93
42
43
91
43
42
42
43
51
97
52
66
50
129
99
65
67
93
57
96
42
43
67
57
56
85
54
58
72
84
53
43
75
54
43
117
68
43
91
124
115
84
43
43
113
82
43
42
75
121
170
228
100
51
68
76
42
61
43
66
43
73
42
42
197
80
50
82
43
43
85
42
51
43
73
57
56
68
43
50
43
42
43
51
53
69
151
76
52
42
42
73
100
52
50
98
53
42
54
67
80
53
49
56
183
85
87
43
93
42
124
52
52
60
106
42
70
104
52
109
62
42
67
42
42
42
56
71
71
84
85
42
105
42
43
68
50
75
111
113
52
130
84
43
154
57
70
94
154
60
78
43
55
43
111
158
81
42
43
114
243
57
52
75
139
42
56
43
68
42
43
43
294
42
43
42
154
80
62
69
56
42
70
72
122
110
43
58
159
52
43
44
65
180
53
155
86
66
61
74
57
63
134
68
43
42
82
77
160
42
104
86
50
88
51
68
54
42
169
90
43
74
121
42
42
128
75
53
57
126
107
73
123
43
61
42
89
94
151
55
43
59
42
65
57
43
154
100
42
64
57
81
189
89
103
81
74
42
65
53
42
43
75
89
43
81
76
405
194
42
76
178
61
42
82
60
65
96
63
86
100
86
202
68
126
61
100
43
54
59
52
90
42
199
172
43
65
43
99
82
67
43
147
43
81
43
86
50
81
65
100
43
43
80
66
43
191
64
94
42
85
65
43
218
102
109
43
80
42
43
62
52
43
43
43
137
229
141
43
99
42
72
51
43
43
80
91
42
226
212
67
43
77
42
145
149
43
97
42
73
42
42
74
130
97
133
97
84
43
100
42
68
86
43
81
106
72
93
53
79
43
92
100
79
42
107
42
57
42
209
52
127
78
43
87
99
43
43
100
49
50
59
59
125
70
44
75
65
65
42
90
117
42
43
42
232
43
102
144
42
57
71
43
42
43
56
57
43
85
52
50
42
71
155
152
66
61
78
150
43
122
82
58
64
171
99
42
176
100
42
43
42
42
53
43
43
123
134
145
100
62
51
43
57
43
66
59
52
42
59
75
68
139
42
43
43
92
43
99
42
51
73
43
161
43
71
75
53
102
80
62
72
61
42
70
63
42
43
63
77
50
75
52
42
56
59
78
108
79
174
64
59
151
77
75
57
84
42
95
43
42
132
55
42
101
42
250
79
43
81
130
43
42
50
74
50
43
51
42
92
42
42
42
43
189
42
74
42
76
42
43
42
42
43
59
87
100
43
42
42
70
65
42
42
68
42
43
83
42
43
59
76
43
43
42
42
42
52
43
42
42
52
136
58
42
42
64
254
59
42
181
43
43
43
108
71
91
49
42
59
83
42
175
74
43
58
76
69
43
42
60
67
42
51
57
66
42
82
61
157
49
57
66
43
69
165
42
58
42
42
43
138
92
53
84
42
95
173
42
43
42
223
43
51
130
43
89
42
42
42
43
124
52
42
136
43
42
76
42
65
78
148
90
54
74
53
42
124
42
67
118
57
54
52
72
62
86
58
102
110
89
42
125
162
42
43
42
80
192
42
42
43
42
50
42
42
197
118
43
197
128
69
42
100
87
67
43
100
53
86
94
43
73
128
85
43
51
42
42
42
58
42
66
50
93
58
43
42
43
97
100
74
43
42
66
42
99
42
94
50
92
60
42
89
42
52
42
42
100
42
104
42
42
43
42
43
42
43
90
54
58
42
62
67
95
50
96
121
80
59
42
50
76
52
50
90
42
200
67
63
99
52
42
42
42
109
42
43
43
43
115
53
43
103
118
250
42
100
75
80
100
67
43
63
51
131
43
100
84
42
42
42
43
52
42
42
59
52
70
100
43
42
51
42
76
42
66
76
42
205
137
93
98
162
43
85
42
71
42
123
100
42
191
93
43
58
56
117
42
43
130
100
87
97
42
42
52
42
94
42
43
58
42
43
52
43
64
107
107
89
43
105
62
58
42
43
42
66
109
68
42
42
112
42
42
43
75
287
43
42
43
62
119
100
42
87
43
67
51
95
101
43
42
72
66
70
42
43
58
102
42
43
200
42
75
50
50
118
63
42
57
141
71
52
53
43
43
149
66
64
42
42
52
43
77
92
100
62
42
58
83
60
60
43
100
42
42
42
42
59
43
43
60
101
43
42
64
43
42
94
71
70
117
42
43
43
155
85
122
42
59
95
42
